id,district,address,total_price,price_per_meter,build_time,num_of_bedrooms,num_of_living_rooms,size,orientation,building_type,num_of_floors
1183,东城,绿城百合公寓云栖苑,稍低价格,稍低价格,2005,2,2,中价格,南 北,中楼层 ,8
1184,东城,朝阳首府,高价格,高价格,2009,2,1,中价格,东 北,中楼层 ,15
1185,东城,芍药居北里,中价格,高价格,1997,1,1,低价格,南 北,低楼层 ,14
1186,东城,光彩家园,中价格,中价格,2001,2,1,稍低价格,东南,中楼层 ,20
1187,东城,富力又一城A区,中价格,中价格,2005,2,2,稍低价格,南,中楼层 ,22
1188,东城,保利紫荆香谷,稍低价格,中价格,2016,2,1,稍低价格,南,顶层 ,23
1189,东城,芍药居甲2号院,中高价格,高价格,1998,2,1,稍低价格,南,低楼层 ,20
1190,东城,沙河地质研究院家属楼,稍低价格,稍低价格,1993,2,1,低价格,南,高楼层 ,6
1191,东城,金地名京,中高价格,中高价格,2009,2,2,稍低价格,东南,低楼层 ,22
1192,东城,CBD总部公寓一期,中高价格,高价格,2004,2,1,稍低价格,东 西,低楼层 ,9
1193,东城,甘雨胡同,中价格,高价格,1958,2,1,低价格,东,中楼层 ,4
1194,东城,双槐里,高价格,高价格,1995,3,1,稍低价格,北 南,顶层 ,3
1195,东城,三庙街,中价格,高价格,1992,2,1,低价格,东 西,顶层 ,6
1196,东城,北大地四里,稍低价格,中高价格,1980,2,1,低价格,东北,底层 ,6
1197,东城,万方家园,中价格,中高价格,2013,2,1,中价格,南 北,顶层 ,18
1198,东城,石园北区,稍低价格,稍低价格,1998,2,2,稍低价格,南 北,中楼层 ,6
1199,东城,西上园四区,中价格,中价格,2002,2,2,稍低价格,南 北,高楼层 ,6
1200,东城,翠庭园,中价格,中价格,2003,2,1,稍低价格,西 东,中楼层 ,6
1201,东城,西马金润一区,稍低价格,中高价格,2005,1,1,低价格,北,顶层 ,18
1202,东城,民安小区东直门内北小街,中高价格,高价格,2003,2,1,稍低价格,南 北,高楼层 ,16
1203,东城,上地东里,高价格,高价格,1997,2,1,低价格,南 北,中楼层 ,6
1204,东城,长阳半岛4号院,中价格,中价格,2012,3,1,中价格,南 北,低楼层 ,9
1205,东城,东恒时代一期,中价格,中高价格,2003,1,1,低价格,北,高楼层 ,32
1206,东城,马连洼1号院,高价格,高价格,1992,2,1,低价格,南 北,中楼层 ,5
1207,东城,五爱屯西街,稍低价格,稍低价格,1994,2,1,低价格,东 南,高楼层 ,6
1208,东城,新海北里,稍低价格,稍低价格,2003,1,1,稍低价格,南 北,高楼层 ,6
1209,东城,荔景园,中价格,中价格,2005,2,2,中价格,南 北,中楼层 ,12
1210,东城,枫露花园,稍低价格,稍低价格,1995,2,1,稍低价格,南 北,高楼层 ,6
1211,东城,富华家园,中价格,中价格,2004,2,1,稍低价格,东南,低楼层 ,22
1212,东城,半壁街南路1号院,高价格,高价格,1992,3,1,稍低价格,东 南 北,中楼层 ,24
1213,东城,北无宿舍,中高价格,高价格,1980,2,1,低价格,南 北,中楼层 ,6
1214,东城,金世纪嘉园,高价格,高价格,2003,2,1,中价格,东南 北,低楼层 ,18
1215,东城,华远铭悦园,稍低价格,稍低价格,2012,2,1,稍低价格,南,中楼层 ,28
1216,东城,安德馨居,高价格,高价格,2003,2,1,稍低价格,东 西,低楼层 ,6
1217,东城,长龙苑小区,稍低价格,稍低价格,2004,2,1,稍低价格,南 北,中楼层 ,6
1218,东城,龙山华府,稍低价格,稍低价格,2011,2,2,稍低价格,南,低楼层 ,20
1219,东城,建材城东二里,中价格,中高价格,2001,1,1,稍低价格,南 北,高楼层 ,6
1220,东城,十万坪,稍低价格,中价格,1979,2,1,低价格,南 北,低楼层 ,6
1221,东城,世纪宝鼎,中价格,中高价格,1998,2,1,稍低价格,北,中楼层 ,24
1222,东城,金域华府三期,中高价格,高价格,2015,2,2,稍低价格,南,中楼层 ,26
1223,东城,西便门东里,中高价格,高价格,1983,2,1,稍低价格,西南,低楼层 ,16
1224,东城,龙湖蔚澜香醍,中价格,中价格,2012,2,1,稍低价格,南,高楼层 ,18
1225,东城,农科院,中价格,高价格,1985,1,1,低价格,南,中楼层 ,5
1226,东城,北礼士路60号院,高价格,高价格,1982,3,1,稍低价格,南 北,高楼层 ,12
1227,东城,青云南区,稍低价格,高价格,1964,1,1,低价格,南,底层 ,5
1228,东城,皓月苑,稍低价格,稍低价格,2002,2,1,稍低价格,南 北,高楼层 ,6
1229,东城,时代之光名苑,中高价格,高价格,2001,1,1,稍低价格,西北,中楼层 ,16
1230,东城,蓝色家园,中价格,中高价格,2003,1,1,稍低价格,西,中楼层 ,32
1231,东城,丽水莲花,中高价格,高价格,2009,1,1,稍低价格,东,中楼层 ,24
1232,东城,牛街东里,中高价格,高价格,1999,2,1,稍低价格,西南,中楼层 ,20
1233,东城,胡桃园,中价格,中价格,1999,2,2,中价格,南 北,底层 ,6
1234,东城,华鼎世家,高价格,中高价格,2003,3,2,高价格,南 北,高楼层 ,14
1235,东城,万科紫苑,中高价格,中高价格,2011,3,1,中价格,南 北,中楼层 ,15
1236,东城,双惠小区,中价格,中价格,2004,2,1,稍低价格,南 北,中楼层 ,6
1237,东城,安慧东里,稍低价格,中高价格,1994,1,1,低价格,南,底层 ,9
1238,东城,新城东里,稍低价格,中价格,1984,2,1,低价格,南,底层 ,6
1239,东城,矩阵三期,稍低价格,中高价格,2007,1,0,低价格,南,低楼层 ,11
1240,东城,教场口6号院,高价格,高价格,2003,1,1,低价格,东,高楼层 ,6
1241,东城,劲松南路,稍低价格,中价格,1995,2,1,稍低价格,东南,顶层 ,18
1242,东城,红联南村46号院,高价格,高价格,1990,3,1,稍低价格,东 南 北,中楼层 ,22
1243,东城,富力桃园C区,中高价格,中高价格,2010,2,1,稍低价格,南,低楼层 ,21
1244,东城,运河湾,中价格,中高价格,2009,2,1,稍低价格,南 北,中楼层 ,11
1245,东城,久敬佳园二区,中价格,中价格,2007,2,2,中价格,南 北,高楼层 ,6
1246,东城,蓝调沙龙东区,稍低价格,中价格,2006,1,0,低价格,南,高楼层 ,18
1247,东城,珠江帝景,高价格,高价格,2004,2,1,中高价格,南 北,中楼层 ,26
1248,东城,民岳家园,中价格,中价格,2007,2,1,中价格,东南,顶层 ,23
1249,东城,京贸国际公馆,中价格,中高价格,2015,3,2,中价格,南 北,中楼层 ,27
1250,东城,六铺炕一区,高价格,高价格,1990,2,1,低价格,南 北,低楼层 ,6
1251,东城,双裕小区,稍低价格,稍低价格,1994,2,1,稍低价格,南 北,中楼层 ,6
1252,东城,马连道路甲18号院,中价格,高价格,1995,2,1,稍低价格,南 北,高楼层 ,6
1253,东城,香悦四季,中价格,中价格,2014,3,2,中价格,南 北,中楼层 ,9
1254,东城,瑞都公园世家北区,中价格,中价格,2006,2,1,稍低价格,南,中楼层 ,9
1255,东城,安外东河沿,中高价格,高价格,1988,2,1,稍低价格,南 北,低楼层 ,16
1256,东城,三山新新家园,稍低价格,稍低价格,2006,2,2,中价格,南 北,顶层 ,6
1257,东城,华业东方玫瑰A区,中价格,中价格,2012,2,1,稍低价格,南 北,中楼层 ,27
1258,东城,合生世界村,稍低价格,稍低价格,2011,2,1,稍低价格,南 北,高楼层 ,14
1259,东城,安德里北街25号院,高价格,高价格,1990,3,2,稍低价格,南 西,底层 ,17
1260,东城,汽南小区,高价格,高价格,1970,2,1,低价格,南,中楼层 ,5
1261,东城,景和园,中价格,高价格,2011,1,1,低价格,南,高楼层 ,6
1262,东城,福州馆前街,中高价格,高价格,1995,1,1,低价格,南,底层 ,9
1263,东城,卢西嘉园,稍低价格,稍低价格,2006,1,1,稍低价格,南 北,低楼层 ,6
1264,东城,金隅花石匠二期西区,中价格,中价格,2012,3,2,稍低价格,南 北,低楼层 ,15
1265,东城,建功南里,中高价格,高价格,1996,3,1,稍低价格,西南,低楼层 ,16
1266,东城,北洼西里,中价格,高价格,1988,2,1,低价格,南 北,中楼层 ,6
1267,东城,青秀城,中高价格,中高价格,2011,3,1,中价格,南 北,中楼层 ,14
1268,东城,金泰阁,稍低价格,中价格,2003,2,1,稍低价格,东,中楼层 ,18
1269,东城,中国农业大学,中价格,高价格,1990,1,1,低价格,南 北,中楼层 ,7
1270,东城,天恒乐活城,稍低价格,稍低价格,2010,2,2,稍低价格,南,低楼层 ,18
1271,东城,远洋新仕界,稍低价格,中价格,2017,2,1,稍低价格,南,高楼层 ,18
1272,东城,长安6号,稍低价格,中高价格,2005,1,0,低价格,南,高楼层 ,18
1273,东城,A派公寓,高价格,高价格,2007,3,2,中价格,西南 北,高楼层 ,9
1274,东城,团结湖中路北二条,稍低价格,中高价格,1982,2,1,低价格,南 北,中楼层 ,6
1275,东城,怡锦园,中高价格,中价格,2003,3,2,中高价格,东南 北,高楼层 ,30
1276,东城,南水关,中高价格,高价格,1995,2,1,稍低价格,东 西,顶层 ,6
1277,东城,南露园,高价格,高价格,1992,2,1,稍低价格,东 西,中楼层 ,6
1278,东城,万科城市花园,中价格,中价格,1995,3,2,中价格,南 北,底层 ,6
1279,东城,炫特嘉园二期,中价格,中高价格,2004,1,1,低价格,南,顶层 ,28
1280,东城,高杨树南里,稍低价格,中价格,1986,2,0,低价格,南 北,高楼层 ,6
1281,东城,制线厂家属楼,稍低价格,稍低价格,1977,2,1,低价格,南 北,中楼层 ,5
1282,东城,韩庄子西里,稍低价格,中价格,1993,2,1,稍低价格,南 西 北,中楼层 ,6
1283,东城,千禧家园,低价格,低价格,2009,2,2,中价格,南 北,中楼层 ,6
1284,东城,融泽嘉园,中价格,中高价格,2014,2,1,稍低价格,南,中楼层 ,28
1285,东城,瑞海家园二区,中价格,中价格,2003,2,1,中价格,南 北,高楼层 ,6
1286,东城,四平园,中高价格,高价格,1996,1,1,低价格,南 北,高楼层 ,6
1287,东城,益城园,中高价格,中高价格,2002,2,2,中价格,南 北,低楼层 ,9
1288,东城,永康胡同1号院,高价格,高价格,2002,2,1,稍低价格,东 西,高楼层 ,7
1289,东城,月坛北街甲1号院,高价格,高价格,1989,4,1,中高价格,东南 西,低楼层 ,21
1290,东城,润景公馆,稍低价格,稍低价格,2011,1,1,稍低价格,南,底层 ,28
1291,东城,西晴公寓,高价格,高价格,1998,2,1,中价格,西南,高楼层 ,21
1292,东城,长楹天街,高价格,中高价格,2013,4,2,高价格,南 北,低楼层 ,18
1293,东城,德宝新园,中高价格,高价格,1992,2,1,稍低价格,南,中楼层 ,7
1294,东城,鹿海园五里,稍低价格,稍低价格,2012,2,1,中价格,南,低楼层 ,18
1295,东城,大西洋新城G区,高价格,高价格,2012,2,2,中价格,西,中楼层 ,21
1296,东城,石坊院,稍低价格,稍低价格,1993,2,1,稍低价格,南 北,顶层 ,6
1297,东城,常楹公元,中价格,中高价格,2013,1,1,低价格,南,高楼层 ,24
1298,东城,锦绣馨园,中高价格,中高价格,2001,2,1,中价格,东南,高楼层 ,24
1299,东城,远大园六区,高价格,高价格,2000,2,2,中价格,东南,低楼层 ,16
1300,东城,手帕口北街,中价格,高价格,1980,2,1,低价格,南,高楼层 ,6
1301,东城,草桥矿冶小区,稍低价格,中价格,1990,2,1,低价格,南 北,低楼层 ,6
1302,东城,九和苑,中高价格,高价格,2005,1,1,低价格,北,低楼层 ,14
1303,东城,双兴东区,稍低价格,中价格,1998,2,1,稍低价格,南 北,低楼层 ,6
1304,东城,稻香园西里,中高价格,高价格,1989,2,1,稍低价格,东 南,高楼层 ,18
1305,东城,感化胡同3号院,中高价格,高价格,1987,2,1,稍低价格,南,中楼层 ,6
1306,东城,月季园,中价格,高价格,1997,2,1,低价格,南 北,低楼层 ,21
1307,东城,育芳园甲一号院,中价格,中高价格,1999,2,1,稍低价格,南 北,底层 ,6
1308,东城,水色时光四区,稍低价格,稍低价格,2012,2,2,中价格,南 北,高楼层 ,11
1309,东城,时尚街区东区,中价格,中价格,2004,3,1,中高价格,西南,低楼层 ,18
1310,东城,中海雅园,高价格,高价格,2000,3,1,高价格,西南 北,中楼层 ,19
1311,东城,中仓小区,稍低价格,中价格,1992,3,1,稍低价格,南 北,顶层 ,6
1312,东城,北营房西里,中高价格,高价格,1985,2,1,低价格,南 北,中楼层 ,6
1313,东城,长阳半岛2号院,中价格,中价格,2011,3,1,中价格,南 北,底层 ,9
1314,东城,天通苑本六区,稍低价格,中价格,2001,2,2,稍低价格,南 北,中楼层 ,6
1315,东城,永泰园,稍低价格,高价格,1980,2,1,低价格,南 北,中楼层 ,6
1316,东城,蒲安里,稍低价格,中价格,1990,2,1,稍低价格,南 北,中楼层 ,6
1317,东城,龙潭北里,高价格,高价格,1965,3,1,稍低价格,南 北,底层 ,5
1318,东城,玉桥南里,稍低价格,中价格,1995,2,1,稍低价格,南 北,中楼层 ,6
1319,东城,沁园春景,低价格,低价格,2003,2,1,稍低价格,南 北,中楼层 ,6
1320,东城,思源胡同28号院,中价格,高价格,1985,2,1,低价格,南 北,顶层 ,6
1321,东城,和义东里二区,稍低价格,中价格,1995,1,1,低价格,东 北,中楼层 ,6
1322,东城,南苑北里四区,稍低价格,中价格,1996,2,1,低价格,东 西,底层 ,5
1323,东城,塔院小区,中价格,高价格,1989,1,1,低价格,南 北,中楼层 ,14
1324,东城,程庄南里,中价格,中价格,2002,2,1,中价格,南,中楼层 ,19
1325,东城,芍药居5号院,中价格,高价格,1991,2,1,低价格,南,中楼层 ,5
1326,东城,东恒时代三期,中价格,中高价格,2006,1,1,稍低价格,东,低楼层 ,27
1327,东城,胡家园小区,中高价格,高价格,1991,3,1,稍低价格,西南,低楼层 ,17
1328,东城,中建一局北院,稍低价格,中价格,1980,1,1,低价格,南,中楼层 ,6
1329,东城,长桥园公寓,稍低价格,中价格,2002,1,1,稍低价格,南,低楼层 ,12
1330,东城,首开香溪郡,稍低价格,稍低价格,2015,3,1,中价格,南 北,中楼层 ,8
1331,东城,八场宿舍,稍低价格,中价格,1990,1,1,低价格,南,顶层 ,6
1332,东城,今日家园,中高价格,高价格,2001,1,1,稍低价格,西北,中楼层 ,24
1333,东城,赵山,稍低价格,中价格,1992,2,1,稍低价格,南 北,高楼层 ,6
1334,东城,十字坡东里,中价格,高价格,1986,2,1,低价格,南 北,底层 ,6
1335,东城,南礼士路三条北里,中高价格,高价格,1985,2,1,低价格,南 北,中楼层 ,6
1336,东城,石门村路5号院,稍低价格,中价格,2000,2,1,低价格,南 北,底层 ,5
1337,东城,光明楼,中高价格,高价格,1988,2,1,低价格,南 北,中楼层 ,4
1338,东城,三义东里,中价格,高价格,1987,2,1,低价格,南,低楼层 ,16
1339,东城,富宏馨居,高价格,高价格,1998,3,2,中高价格,东南,中楼层 ,16
1340,东城,西翠路12号院,高价格,高价格,1989,3,1,稍低价格,东 西 北,顶层 ,18
1341,东城,方丹苑,中高价格,中高价格,2002,3,1,中价格,西南,低楼层 ,22
1342,东城,冯村嘉园二区,稍低价格,稍低价格,2002,2,1,稍低价格,南 北,低楼层 ,6
1343,东城,海棠湾二期,中价格,中价格,2011,3,1,中价格,东 西 北,中楼层 ,20
1344,东城,大井中里,稍低价格,中价格,1992,2,1,稍低价格,南 北,中楼层 ,6
1345,东城,首创新悦都二区,稍低价格,中价格,2014,2,1,稍低价格,东 西,中楼层 ,9
1346,东城,中海城北区,中高价格,中高价格,2012,2,1,中价格,南 北,中楼层 ,15
1347,东城,天鑫家园,稍低价格,中价格,2003,1,1,稍低价格,南 北,中楼层 ,6
1348,东城,北京经开壹中心,中价格,中价格,2016,2,1,稍低价格,南,高楼层 ,14
1349,东城,马连道北街,中价格,高价格,1981,2,1,低价格,西北,高楼层 ,6
1350,东城,阜北小区,中价格,高价格,1983,3,0,稍低价格,南 西 北,顶层 ,6
1351,东城,瑞祥里,稍低价格,中价格,2006,1,1,稍低价格,南,中楼层 ,10
1352,东城,三里河东路,高价格,高价格,1994,2,1,稍低价格,东 南,高楼层 ,18
1353,东城,行宫园一里,稍低价格,稍低价格,1993,2,1,稍低价格,南 北,中楼层 ,6
1354,东城,金福苑,中价格,中价格,1996,2,2,稍低价格,南 北,底层 ,6
1355,东城,首开熙悦山熹园3号院,稍低价格,中价格,2013,2,1,稍低价格,南,高楼层 ,21
1356,东城,馨港庄园二区,稍低价格,稍低价格,2005,2,1,中价格,南 北,低楼层 ,6
1357,东城,西颐北馆,中高价格,高价格,1995,3,1,稍低价格,西 东,顶层 ,6
1358,东城,翠微路2号院,中高价格,高价格,1963,3,1,稍低价格,东北,底层 ,3
1359,东城,砂轮厂宿舍,稍低价格,中价格,1998,2,1,低价格,南 北,地下室 ,7
1360,东城,垂虹园,高价格,高价格,2004,3,1,中高价格,西南,低楼层 ,18
1361,东城,富莱茵花园,中高价格,中高价格,2002,2,1,稍低价格,南 北,中楼层 ,14
1362,东城,芳城园一区,中价格,中高价格,1991,2,1,稍低价格,东北,高楼层 ,27
1363,东城,格调,高价格,高价格,2007,3,1,中高价格,南 北,中楼层 ,23
1364,东城,首创新悦都一区,稍低价格,中价格,2015,3,1,稍低价格,南 北,高楼层 ,18
1365,东城,新外大街15号院,中价格,高价格,1977,2,1,低价格,东 西,低楼层 ,6
1366,东城,中国铁建原香漫谷三区,稍低价格,稍低价格,2015,2,1,稍低价格,南,高楼层 ,20
1367,东城,东南小区,高价格,高价格,1984,2,1,低价格,南 北,中楼层 ,5
1368,东城,和平街十三区,中高价格,高价格,1994,3,1,稍低价格,东 西,高楼层 ,9
1369,东城,中建国际港,中高价格,中价格,2013,3,2,中高价格,南 北,低楼层 ,33
1370,东城,育芳园,中价格,中价格,1986,2,1,稍低价格,北 南,中楼层 ,6
1371,东城,民安小区民安街,高价格,高价格,2002,3,1,中价格,东 西,中楼层 ,6
1372,东城,马甸南村,高价格,高价格,1989,3,1,稍低价格,东 南 北,中楼层 ,6
1373,东城,建明里小区,稍低价格,中价格,1983,2,1,低价格,南 北,顶层 ,4
1374,东城,骊龙园,中价格,中价格,2005,2,1,中价格,南 北,中楼层 ,6
1375,东城,方南家园一期,中价格,中价格,1998,2,1,稍低价格,南 北,中楼层 ,6
1376,东城,东关北里小区,稍低价格,中价格,1996,2,1,稍低价格,南,中楼层 ,7
1377,东城,科源小区,高价格,高价格,1988,2,1,低价格,南 北,高楼层 ,6
1378,东城,育菲园东里,中价格,中价格,1998,3,1,中价格,南 北,高楼层 ,6
1379,东城,金色漫香郡南区,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,低楼层 ,8
